seqname,tax_id
GB_GCA_900545785.1,s__Dialister_sp900545785
RS_GCF_002567005.1,s__Bacillus_W_sp002567005
RS_GCF_001438655.1,s__Pediococcus_cellicola
RS_GCF_003014715.1,s__Salsuginibacillus_halophilus
GB_GCA_003154375.1,s__FEN-1329_sp003154375
GB_GCA_003233345.1,s__SZUA-21_sp003233345
RS_GCF_000712135.1,s__Sphingomonas_sp000712135
GB_GCA_002375815.1,s__Tissierella_B_sp002375815
GB_GCA_003176045.1,s__PSRM01_sp003176045
GB_GCA_002753665.1,s__DC0425bin3_sp002753665
GB_GCA_001823165.1,s__01-FULL-49-22b_sp001823165
GB_GCA_003485185.1,s__UBA12270_sp003485185
GB_GCA_003820635.1,s__UBA1315_sp003820635
GB_GCA_000513075.1,s__AAA240-E13_sp000513075
RS_GCF_003176915.1,s__Cardinium_hertigii_A
RS_GCF_000733865.1,s__Mycoplasmopsis_A_buteonis
RS_GCF_000745975.1,s__Desulfobacter_vibrioformis
RS_GCF_004193205.1,s__Gordonia_sp004193205
RS_GCF_001595645.1,s__Sulfurovum_riftiae
GB_GCA_002371375.1,s__Saccharofermentans_sp002371375
RS_GCF_000755705.1,s__Izemoplasma_B_sp000755705
RS_GCF_900104035.1,s__Aureimonas_jatrophae
RS_GCF_900168685.1,s__Solibacillus_isronensis_A
GB_GCA_006226495.1,s__Kordiimonas_sp006226495
RS_GCF_006546985.1,s__VATK01_sp006546985
RS_GCF_004362855.1,s__Aquabacterium_commune
GB_GCA_002787635.1,s__1-14-0-20-39-49_sp002787635
GB_GCA_000991205.1,s__GWA2-36-10_sp000991205
GB_GCA_004297105.1,s__Herbiconiux_sp004297105
RS_GCF_002803155.1,s__Streptomyces_sp002803155
RS_GCF_900114035.1,s__Amycolatopsis_sacchari
GB_GCA_900541965.1,s__Parabacteroides_sp900541965
RS_GCF_900119825.1,s__Chitinimonas_taiwanensis
GB_GCA_900315425.1,s__CAG-603_sp900315425
GB_GCA_900318935.1,s__RUG440_sp900318935
GB_GCA_007130845.1,s__SLRP01_sp007130845
RS_GCF_000192745.1,s__Polymorphum_gilvum
RS_GCF_000179315.1,s__NaphS2_sp000179315
RS_GCF_000785105.2,s__Lentilactobacillus_curieae
RS_GCF_003124125.1,s__Levilactobacillus_bambusae
GB_GCA_002796105.1,s__21-14-0-20-63-9_sp002796105
GB_GCA_002869225.1,s__Muirbacterium_halophilum
GB_GCA_005879585.1,s__DP-3_sp005879585
RS_GCF_003987475.1,s__Idiomarina_tyrosinivorans
RS_GCF_003150675.1,s__QGGB01_sp003150675
GB_GCA_002331575.1,s__Olsenella_D_sp002331575
GB_GCA_004294095.1,s__UBA1315_sp004294095
RS_GCF_002000245.1,s__Sphingobacterium_sp002000245
RS_GCF_000374345.1,s__Bacillus_E_acidiproducens
RS_GCF_004348825.1,s__DMA-K-7a_sp004348825
RS_GCF_005938125.1,s__Bacillus_F_sp005938125
GB_GCA_003250325.1,s__Paludibacter_sp003250325
GB_GCA_002368605.1,s__Treponema_D_sp002368605
RS_GCF_900172275.1,s__Octadecabacter_jejudonensis
RS_GCF_000687815.1,s__Mycoplasma_H_elephantis
GB_GCA_002423545.1,s__UBA6103_sp002423545
GB_GCA_003280135.1,s__AG-363-N16_sp003280135
RS_GCF_900109845.1,s__Phocoenobacter_skyensis
GB_GCA_002294005.1,s__Desulforudis_sp002294005
RS_GCF_002162375.1,s__Oleiphilus_messinensis
GB_GCA_001001795.1,s__GWF1-45-5_sp001001795
GB_GCA_005790265.1,s__SXVE01_sp005790265
RS_GCF_005925345.1,s__Pedobacter_ureilyticus
GB_GCA_002733185.1,s__GCA-002733185_sp002733185
GB_GCA_004322535.1,s__Rugosibacter_sp004322535
GB_GCA_002753185.1,s__WMHbin3_sp002753185
GB_GCA_003225365.1,s__Gp13-AA74_sp003225365
GB_GCA_002418835.1,s__UBA5550_sp002418835
GB_GCA_001817805.1,s__2-12-FULL-43-11_sp001817805
GB_GCA_900544515.1,s__Eubacterium_R_sp900544515
GB_GCA_003669125.1,s__SXKJ01_sp003669125
RS_GCF_000413055.1,s__Treponema_C_maltophilum
RS_GCF_000702785.1,s__Mycoplasmopsis_primatum
GB_GCA_007132365.1,s__PXAP01_sp007132365
RS_GCF_900104585.1,s__Bacteroides_ihuae
GB_GCA_002401525.1,s__GCA-002402085_sp002401525
RS_GCF_000008625.1,s__Aquifex_aeolicus
GB_GCA_004366385.1,s__GMQP-bins7_sp004366385
RS_GCF_002998295.1,s__Fastidiosipila_sanguinis
RS_GCF_001610835.1,s__Planctomyces_A_sp001610835
GB_GCA_004295245.1,s__Flavihumibacter_sp004295245
RS_GCF_001648355.1,s__Eikenella_sp001648355
RS_GCF_002157895.1,s__Oceanisphaera_profunda
RS_GCF_000195315.1,s__Coriobacterium_glomerans
GB_GCA_002428865.1,s__UBA6065_sp002428865
RS_GCF_900101495.1,s__Alkaliphilus_C_peptidifermentans
RS_GCF_001584565.1,s__Clostridium_Y_paradoxum
RS_GCF_004359575.1,s__Macrococcus_bovicus
RS_GCF_000222305.1,s__Borreliella_bissettii
RS_GCF_004296475.1,s__Nardonella_sp004296475
RS_GCF_000816495.1,s__Acinetobacter_harbinensis
GB_GCA_002773415.1,s__1-14-0-10-49-15_sp002773415
GB_GCA_003978285.1,s__UBA2013_sp003978285
GB_GCA_001801685.1,s__Arenimonas_sp001801685
GB_GCA_002774085.1,s__0-14-0-10-38-17_sp002774085
GB_GCA_002308515.1,s__UBA1412_sp002308515
RS_GCF_000166275.1,s__Algoriphagus_machipongonensis
GB_GCA_900552475.1,s__CAG-83_sp900552475
RS_GCF_000331575.1,s__Bacillus_B_oryziterrae
RS_GCF_000158475.2,s__Oxalobacter_formigenes_B
RS_GCF_003752615.1,s__Raoultella_sp003752615
RS_GCF_000601455.1,s__Fervidicella_metallireducens
GB_GCA_003577275.1,s__PRO5_sp003577275
GB_GCA_001804225.1,s__2-01-FULL-50-24_sp001804225
RS_GCF_000622005.1,s__Anaerovibrio_sp000622005
RS_GCF_000321025.1,s__Peptoniphilus_A_senegalensis
GB_GCA_001797695.1,s__RBG-13-49-15_sp001797695
GB_GCA_003650285.1,s__UBA646_sp003650285
GB_GCA_002305925.1,s__UBA1369_sp002305925
GB_GCA_002862985.1,s__Halioglobus_sp002862985
GB_GCA_003152225.1,s__PALSA-1440_sp003152225
GB_GCA_002327255.1,s__UBA2214_sp002327255
RS_GCF_001940285.1,s__Peptoniphilus_A_grossensis_A
GB_GCA_005889395.1,s__CF-13_sp005889395
GB_GCA_007065885.1,s__Altererythrobacter_B_sp007065885
RS_GCF_003675895.1,s__Parashewanella_curva
GB_GCA_005885245.1,s__3-1-20CM-4-69-9_sp005885245
GB_GCA_004552725.1,s__CAG-873_sp004552725
GB_GCA_002050125.1,s__UTCFX2_sp002050125
GB_GCA_002418185.1,s__UBA5799_sp002418185
GB_GCA_002304785.1,s__Propionivibrio_sp002304785
GB_GCA_002423435.1,s__UBA6114_sp002423435
GB_GCA_001464455.1,s__OLB17_sp001464455
RS_GCF_002025205.1,s__Pseudomonas_E_sp002025205
GB_GCA_002367435.1,s__UBA3015_sp002367435
GB_GCA_002315165.1,s__UBA2866_sp002315165
GB_GCA_000961585.1,s__BRHc4a_sp000961585
GB_GCA_001603665.1,s__F082_sp001603665
RS_GCF_000379365.1,s__LP2A_sp000379365
RS_GCF_000714935.1,s__Tumebacillus_flagellatus
GB_GCA_002427475.1,s__DTU032_sp002427475
RS_GCF_000400935.1,s__Spiroplasma_chrysopicola
GB_GCA_002839355.1,s__UBA8525_sp002839355
GB_GCA_003532715.1,s__UBA11386_sp003532715
GB_GCA_002085115.1,s__Desulfosudis_sp002085115
GB_GCA_900539185.1,s__CAG-632_sp900539185
GB_GCA_002482925.1,s__UBA7683_sp002482925
GB_GCA_000998025.1,s__UBA10133_sp000998025
GB_GCA_003331565.1,s__MED-G82_sp003331565
GB_GCA_003252515.1,s__UBA4055_sp003252515
RS_GCF_004353825.1,s__T3246-1_sp004353825
GB_GCA_003023245.1,s__QS-8-64-10_sp003023245
RS_GCF_900215655.1,s__Hydrogenobacter_hydrogenophilus
GB_GCA_003696155.1,s__UBA11096_sp003696155
GB_GCA_003551485.1,s__B1Sed10-187_sp003551485
RS_GCF_000348745.1,s__Micavibrio_aeruginosavorus_A
RS_GCF_003966895.1,s__Methylomusa_anaerophila
GB_GCA_002841335.1,s__Propionicimonas_sp002841335
GB_GCA_003153555.1,s__PALSA-1081_sp003153555
GB_GCA_900538305.1,s__Enorma_sp900538305
GB_GCA_001784435.1,s__XYD2-FULL-41-14_sp001784435
RS_GCF_900104645.1,s__Mogibacterium_massiliense
GB_GCA_003151275.1,s__PALSA-1081_sp003151275
GB_GCA_007127935.1,s__SKYL01_sp007127935
RS_GCF_000430705.1,s__Arthrobacter_C_castelli
RS_GCF_900114115.1,s__Desulfomicrobium_apsheronum
RS_GCF_000685295.1,s__Hyphomonas_oceanitis
RS_GCF_004123295.1,s__Silvibacterium_dinghuensis
RS_GCF_004216915.1,s__Motilibacter_rhizosphaerae
GB_GCA_002280675.1,s__Novosphingobium_sp002280675
RS_GCF_000195575.1,s__Carnobacterium_A_sp000195575
GB_GCA_001795165.1,s__RBG-16-57-11_sp001795165
GB_GCA_000989185.1,s__UASB340_sp000989185
RS_GCF_000828855.1,s__Metamycoplasma_canadense
RS_GCF_900403705.1,s__Nitrospira_D_lenta
RS_GCF_001430825.1,s__Sediminicola_sp001430825
GB_GCA_003696075.1,s__J045_sp003696075
RS_GCF_001570965.1,s__Janibacter_corallicola
GB_GCA_002421785.1,s__Saccharimonas_sp002421785
GB_GCA_002348585.1,s__HIMB100_sp002348585
GB_GCA_003332015.1,s__UBA5951_sp003332015
GB_GCA_003513845.1,s__UBA9904_sp003513845
RS_GCF_003143775.1,s__Brumimicrobium_sp003143775
GB_GCA_900539645.1,s__Clostridium_U_sp900539645
GB_GCA_003135585.1,s__UBA8621_sp003135585
RS_GCF_001999305.1,s__Rodentibacter_myodis
GB_GCA_003963365.1,s__AWTP1-9_sp003963365
RS_GCF_900079095.1,s__Entotheonella_palauensis
GB_GCA_002238585.1,s__Kistimonas_sp002238585
RS_GCF_000701485.1,s__Mycoplasmopsis_A_sturni
GB_GCA_003559635.1,s__PWHW01_sp003559635
RS_GCF_004745865.1,s__Hymenobacter_wooponensis
RS_GCF_000526635.1,s__Aquamicrobium_A_sp000526635
GB_GCA_002773395.1,s__1-14-0-10-47-16_sp002773395
GB_GCA_003524095.1,s__UBA11490_sp003524095
GB_GCA_003962975.1,s__AWTP1-31_sp003962975
GB_GCA_002402025.1,s__GCA-2402025_sp002402025
GB_GCA_001002405.1,s__GWC2-45-19_sp001002405
GB_GCA_002705185.1,s__LS-NOB_sp002705185
GB_GCA_002840095.1,s__Sulfurivermis_sp002840095
RS_GCF_900163695.1,s__Gulosibacter_sp900163695
RS_GCF_004365095.1,s__Mycoplasmopsis_A_mustelae
GB_GCA_003697125.1,s__J013_sp003697125
RS_GCF_000186345.1,s__Isosphaera_pallida
RS_GCF_000418555.1,s__Pseudomonas_E_sp000418555
GB_GCA_001791425.1,s__GWA2-46-9_sp001791425
GB_GCA_002455275.1,s__UBA1020_sp002455275
GB_GCA_001314715.1,s__Pararhodobacter_sp001314715
GB_GCA_002377605.1,s__UBA9145_sp002377605
RS_GCF_000015025.1,s__Acidothermus_cellulolyticus
GB_GCA_003249795.1,s__SZUA-567_sp003249795
GB_GCA_002329605.1,s__UBA1439_sp002329605
RS_GCF_001293565.1,s__Ahrensia_marina
RS_GCF_003352465.1,s__Kordia_sp003352465
RS_GCF_900091705.1,s__Clostridium_P_mediterraneense
RS_GCF_001184205.1,s__Desulfocarbo_indianensis
RS_GCF_000698185.1,s__Geomicrobium_sp000698185
RS_GCF_000020025.1,s__Nostoc_punctiforme
GB_GCA_003448875.1,s__Bellilinea_sp003448875
GB_GCA_003694175.1,s__J137_sp003694175
RS_GCF_900142245.1,s__Paramaledivibacter_caminithermalis
GB_GCA_900553855.1,s__CAG-533_sp900553855
GB_GCA_002373615.1,s__UBA3637_sp002373615
RS_GCF_900169535.1,s__Cohnella_sp900169535
GB_GCA_900547455.1,s__Negativibacillus_sp900547455
GB_GCA_001464895.1,s__Ga0077526_sp001464895
RS_GCF_003994345.1,s__Chitinophaga_sp003994345
RS_GCF_000242895.2,s__1NLA3E_sp000242895
GB_GCA_900320545.1,s__RC9_sp900320545
RS_GCF_003612395.1,s__CAG-95_sp003612395
GB_GCA_003104995.1,s__G233_sp003104995
RS_GCF_900161835.1,s__GCF-900161835_sp900161835
GB_GCA_002479415.1,s__UBA7523_sp002479415
RS_GCF_900100115.1,s__Chryseobacterium_soldanellicola
GB_GCA_002327925.1,s__UBA2200_sp002327925
RS_GCF_003339615.1,s__Similichlamydia_laticola
RS_GCF_000311785.1,s__Brevibacillus_C_massiliensis
GB_GCA_003569365.1,s__BD1_sp003569365
GB_GCA_002426275.1,s__UBA5499_sp002426275
GB_GCA_003535775.1,s__UBA8229_sp003535775
GB_GCA_003222375.1,s__Gp7-AA10_sp003222375
GB_GCA_002311745.1,s__UBA1161_sp002311745
RS_GCF_002742625.1,s__Caulobacter_sp002742625
GB_GCA_002399505.1,s__UBA7642_sp002399505
RS_GCF_900312675.1,s__Aliivibrio_sp900312675
RS_GCF_900626075.1,s__Clostridium_Q_sp900626075
RS_GCF_003710915.1,s__Brevibacillus_invocatus
GB_GCA_003452735.1,s__UBA8932_sp003452735
RS_GCF_000425865.1,s__Lacticigenium_naphtae
RS_GCF_000382245.1,s__Kushneria_aurantia
GB_GCA_901212675.1,s__Parolsenella_uli_B
GB_GCA_003500135.1,s__UBA10427_sp003500135
GB_GCA_002440905.1,s__GWC2-37-13_sp002440905
RS_GCF_000359605.1,s__Gracilibacillus_halophilus
GB_GCA_005887825.1,s__AV55_sp005887825
GB_GCA_003557645.1,s__PWNV01_sp003557645
RS_GCF_900638635.1,s__Bartonella_vinsonii_C
RS_GCF_000315565.1,s__Mastigocladopsis_repens
RS_GCF_000613125.1,s__Bacillus_D_sp000613125
RS_GCF_003130585.1,s__Brachybacterium_endophyticum
GB_GCA_003249555.1,s__SZUA-584_sp003249555
GB_GCA_900542675.1,s__Monoglobus_sp900542675
GB_GCA_005798965.1,s__SYIB01_sp005798965
RS_GCF_002160755.1,s__Lachnoclostridium_A_sp002160755
GB_GCA_004375965.1,s__E44-bin80_sp004375965
GB_GCA_003231675.1,s__SZUA-82_sp003231675
RS_GCF_004791645.1,s__Paenalcaligenes_sp004791645
RS_GCF_004683965.1,s__Nocardioides_sp004683965
RS_GCF_000565215.1,s__Spiroplasma_B_sabaudiense
GB_GCA_001781465.1,s__UBA10103_sp001781465
GB_GCA_002474415.1,s__Agathobacter_sp002474415
GB_GCA_001824435.1,s__WO2-01-48-18_sp001824435
GB_GCA_900551325.1,s__Niameybacter_sp900551325
GB_GCA_001603035.1,s__Firm-13_sp001603035
GB_GCA_004556205.1,s__CAG-110_sp004556205
RS_GCF_000152945.2,s__Polaribacter_sp000152945
GB_GCA_002700775.1,s__OM182_sp002700775
GB_GCA_900316025.1,s__CAG-964_sp900316025
RS_GCF_004342225.1,s__Martelella_mediterranea_B
RS_GCF_000381765.1,s__Gulosibacter_faecalis
RS_GCF_900177405.1,s__Allosphingosinicella_indica
GB_GCA_002084955.1,s__4484-211_sp002084955
RS_GCF_003584645.1,s__Methylocaldum_marinum
GB_GCA_003153215.1,s__UBA8260_sp003153215
RS_GCF_000423525.1,s__Proteocatella_sphenisci
RS_GCF_002900965.1,s__Cypionkella_sp002900965
RS_GCF_004122105.1,s__Flavobacterium_sp004122105
GB_GCA_003564835.1,s__PXEF01_sp003564835
GB_GCA_004321905.1,s__DP16D-bin41_sp004321905
GB_GCA_003554585.1,s__T1SED10-26_sp003554585
RS_GCF_900167255.1,s__Thiolinea_eikelboomii
RS_GCF_004363865.1,s__Chitinophaga_sp004363865
RS_GCF_004352845.1,s__Luteimonas_terricola
RS_GCF_004402015.1,s__Filobacillus_milosensis
GB_GCA_002426885.1,s__UBA5532_sp002426885
GB_GCA_003671185.1,s__QWPN01_sp003671185
GB_GCA_005879255.1,s__DP-20_sp005879255
RS_GCF_000772535.1,s__Chelonobacter_oris
GB_GCA_002441285.1,s__UBA6251_sp002441285
RS_GCF_001021085.1,s__Liberibacter_africanus
RS_GCF_005144865.1,s__Anaerobacillus_A_hwajinpoensis
GB_GCA_004292575.1,s__RDXD01_sp004292575
RS_GCF_002895945.1,s__Lysobacter_B_silvestris
GB_GCA_004331915.1,s__Ureibacillus_thermophilus
RS_GCF_900142295.1,s__Vannielia_litorea
RS_GCF_003003885.1,s__Aliterella_sp003003885
RS_GCF_003577475.1,s__WDS2A16A_sp003577475
RS_GCF_003290125.1,s__Microvirga_sp003290125
GB_GCA_005239745.1,s__SBBL01_sp005239745
GB_GCA_001715975.1,s__Thiodiazotropha_endolucinida
GB_GCA_002862465.1,s__Halioglobus_sp002862465
GB_GCA_003251535.1,s__SZUA-493_sp003251535
RS_GCF_000754095.2,s__Acidihalobacter_prosperus
RS_GCF_003268955.1,s__Nitrosomonas_sp003268955
GB_GCA_002315735.1,s__UBA1738_sp002315735
GB_GCA_001303465.1,s__SG8-4_sp001303465
RS_GCF_004291315.1,s__Pseudobacter_ginsenosidimutans
RS_GCF_003337485.1,s__Saliterribacillus_persicus
RS_GCF_000613885.1,s__Asaia_prunellae
RS_GCF_004362525.1,s__Paucibacter_toxinivorans
GB_GCA_900540385.1,s__UBA4951_sp900540385
GB_GCA_900555015.1,s__Eubacterium_R_sp900555015
GB_GCA_002898715.1,s__HRBIN24_sp002898715
RS_GCF_001854805.1,s__Frankia_sp001854805
GB_GCA_001804885.1,s__YA12-FULL-48-11_sp001804885
GB_GCA_001803225.1,s__GWF2-44-16_sp001803225
GB_GCA_002793885.1,s__21-14-0-10-47-8-A_sp002793885
GB_GCA_900540395.1,s__UBA4855_sp900540395
RS_GCF_000233435.1,s__Blattabacterium_sp000233435
RS_GCF_000421625.1,s__Thermus_islandicus
RS_GCF_000181895.2,s__Borreliella_spielmanii
GB_GCA_002479715.1,s__UBA7477_sp002479715
GB_GCA_002430925.1,s__Chishuiella_sp002430925
RS_GCF_000828835.1,s__Thioploca_ingrica
RS_GCF_003112735.1,s__Phycosocius_bacilliformis
GB_GCA_002333425.1,s__UBA2033_sp002333425
RS_GCF_001905465.1,s__Kitasatospora_sp001905465
RS_GCF_000745175.1,s__Deinococcus_sp000745175
RS_GCF_004376845.1,s__Psychromonas_sp004376845
RS_GCF_000517545.1,s__Bacteroides_reticulotermitis
RS_GCF_000876675.2,s__Novosphingobium_sp000876675
GB_GCA_002450975.1,s__UBA6915_sp002450975
RS_GCF_900176885.1,s__Oceanobacillus_senegalensis
GB_GCA_003228875.1,s__UBA3077_sp003228875
GB_GCA_002747135.1,s__Desulfobulbus_A_propionicus_A
RS_GCF_000198515.1,s__HdN1_sp000198515
GB_GCA_002724635.1,s__UBA8079_sp002724635
GB_GCA_900319675.1,s__RUG521_sp900319675
RS_GCF_000761445.1,s__Oleiagrimonas_soli
GB_GCA_003250375.1,s__SZUA-533_sp003250375
RS_GCF_001426565.1,s__Pararhizobium_sp001426565
RS_GCF_000798815.1,s__Acetobacteroides_sp000798815
RS_GCF_000971965.1,s__Paenibacillus_J_wulumuqiensis
RS_GCF_900100665.1,s__Pelagibacterium_luteolum
RS_GCF_000721265.1,s__Streptomyces_sp000721265
RS_GCF_002105285.1,s__Planktotalea_arctica
RS_GCF_003626535.1,s__Streptomyces_hoynatensis
RS_GCF_900111985.1,s__Clostridium_Z_frigidicarnis
RS_GCF_000235445.1,s__Johnsonella_ignava
RS_GCF_003660445.1,s__Croceibacterium_sp003660445
RS_GCF_003096695.1,s__Porphyromonas_loveana
GB_GCA_900696455.1,s__UBA2376_sp900696455
GB_GCA_002729015.1,s__TMED15_sp002729015
GB_GCA_003136975.1,s__Fen-1247_sp003136975
GB_GCA_900542935.1,s__UBA7597_sp900542935
RS_GCF_004006535.1,s__Anaerosphaera_sp004006535
GB_GCA_002170735.1,s__TMED198_sp002170735
GB_GCA_002167745.1,s__UBA3031_sp002167745
GB_GCA_002785325.1,s__GCA-2785325_sp002785325
RS_GCF_002160305.1,s__Lawsonibacter_sp002160305
GB_GCA_002862325.1,s__GCA-002862325_sp002862325
GB_GCA_002256345.1,s__Tardiphaga_sp002256345
GB_GCA_001303245.1,s__SG8-30_sp001303245
GB_GCA_003164475.1,s__Bog-877_sp003164475
RS_GCF_001735745.1,s__Hel1-33-131_sp001735745
GB_GCA_002501535.1,s__UBA6624_sp002501535
GB_GCA_900314195.1,s__Prevotella_sp900314195
GB_GCA_002342985.1,s__PHOS-HE28_sp002342985
GB_GCA_007128675.1,s__SKWY01_sp007128675
RS_GCF_001306415.1,s__Croceitalea_dokdonensis
RS_GCF_006864365.1,s__Campylobacter_D_sp006864365
GB_GCA_002352145.1,s__JJ008_sp002352145
GB_GCA_002717565.1,s__GCA-2717565_sp002717565
GB_GCA_002748455.1,s__Ilumatobacter_coccineus_A
RS_GCF_002600635.1,s__Allorhizobium_sp002600635
GB_GCA_007280375.1,s__QYQG01_sp007280375
GB_GCA_900543295.1,s__UBA866_sp900543295
GB_GCA_002748735.1,s__Desulfobulbus_B_propionicus_A
GB_GCA_002478485.1,s__UBA7485_sp002478485
RS_GCF_004151245.1,s__Flavobacterium_beibuense_A
GB_GCA_002779045.1,s__UBA9959_sp002779045
RS_GCF_001940165.1,s__Roseburia_sp001940165
GB_GCA_001001115.1,s__GWA1-44-24_sp001001115
GB_GCA_003251635.1,s__SZUA-486_sp003251635
RS_GCF_006334925.1,s__Corynebacterium_tapiri
RS_GCF_003350345.1,s__WD3A24_sp003350345
GB_GCA_002748835.1,s__GCA-2748835_sp002748835
GB_GCA_004028745.1,s__Chlorobium_A_sp004028745
GB_GCA_002419445.1,s__UBA2289_sp002419445
RS_GCF_000496735.2,s__Methyloglobulus_morosus
GB_GCA_900552545.1,s__Duodenibacillus_sp900552545
RS_GCF_001620265.1,s__Defluviimonas_B_alba
RS_GCF_004571135.1,s__Algoriphagus_sp004571135
RS_GCF_002813285.1,s__Pseudozobellia_sp002813285
GB_GCA_003561145.1,s__SKXZ01_sp003561145
RS_GCF_002153425.1,s__Bacillus_AR_sp002153425
RS_GCF_002838205.1,s__MZ-XQ_sp002838205
GB_GCA_007116075.1,s__PWKH01_sp007116075
GB_GCA_003242135.1,s__Flavobacterium_sp003242135
RS_GCF_900128965.1,s__Ferrithrix_thermotolerans
RS_GCF_900116545.1,s__Devosia_crocina
GB_GCA_003518745.1,s__UBA9786_sp003518745
RS_GCF_003363435.1,s__MCWD5_sp003363435
GB_GCA_002500485.1,s__UBA11996_sp002500485
RS_GCF_000429325.1,s__Fundidesulfovibrio_putealis
RS_GCF_900187945.1,s__Arboricoccus_pini
GB_GCA_002398405.1,s__UBA5005_sp002398405
GB_GCA_002401345.1,s__GCA-2401345_sp002401345
RS_GCF_000421225.1,s__Ruania_albidiflava
RS_GCF_003290085.1,s__Aliidiomarina_sp003290085
GB_GCA_001822215.1,s__2-01-FULL-50-25_sp001822215
RS_GCF_003575975.1,s__Pseudoglutamicibacter_sp003575975
RS_GCF_002287065.1,s__Paracoccus_salipaludis
RS_GCF_003576475.1,s__Draconibacterium_sp003576475
RS_GCF_000426085.1,s__URHB0009_sp000426085
RS_GCF_000423925.1,s__Butyrivibrio_sp000423925
GB_GCA_000252485.1,s__Prochloron_didemni
RS_GCF_000382325.1,s__Woodsholea_maritima
GB_GCA_000384935.1,s__SCGC-AAA076-P13_sp000384935
GB_GCA_007117285.1,s__CSBR16-174_sp007117285
GB_GCA_001412425.1,s__SDB_sp001412425
GB_GCA_003552825.1,s__SLSL01_sp003552825
GB_GCA_001567255.1,s__OLB9_sp001567255
RS_GCF_000429105.1,s__Pauljensenia_suimastitidis
GB_GCA_002238905.1,s__Bin98_sp002238905
GB_GCA_007122565.1,s__UBA8154_sp007122565
RS_GCF_002156545.1,s__Pseudoalteromonas_ulvae
GB_GCA_003369455.1,s__QTKG01_sp003369455
GB_GCA_003446375.1,s__Alkalibacter_sp003446375
RS_GCF_900108065.1,s__Marinobacterium_lutimaris
GB_GCA_005877525.1,s__NS-11_sp005877525
GB_GCA_002352135.1,s__Aquimonas_sp002352135
GB_GCA_900539915.1,s__Amulumruptor_sp900539915
GB_GCA_002709295.1,s__GCA-002862325_sp002709295
RS_GCF_000026125.1,s__Herminiimonas_arsenicoxydans
RS_GCF_000763315.1,s__Thermoactinomyces_A_daqus
GB_GCA_001801285.1,s__GWE2-37-16_sp001801285
GB_GCA_002711465.1,s__TMED6_sp002711465
GB_GCA_002783385.1,s__Hyphobacterium_sp002783385
GB_GCA_000990565.1,s__GWC2-37-13_sp000990565
GB_GCA_001793775.1,s__GWA1-42-9_sp001793775
RS_GCF_004115745.1,s__Levilactobacillus_suantsaii
RS_GCF_000964085.1,s__Luteibacter_yeojuensis
GB_GCA_005240095.1,s__SBAX01_sp005240095
RS_GCF_900660485.1,s__Mesomycoplasma_neurolyticum
GB_GCA_900554225.1,s__UMGS1696_sp900554225
RS_GCF_000734895.2,s__Calothrix_sp000734895
GB_GCA_004375785.1,s__E44-bin80_sp004375785
GB_GCA_900546895.1,s__Caproiciproducens_sp900546895
RS_GCF_000733475.1,s__Mangrovimonas_yunxiaonensis
GB_GCA_003577445.1,s__OLB17_sp003577445
RS_GCF_000695095.2,s__Gemmatimonas_phototrophica
GB_GCA_003148945.1,s__Murimonas_intestini
GB_GCA_003513265.1,s__Litoricola_sp003513265
GB_GCA_002256395.1,s__B1_sp002256395
GB_GCA_003157575.1,s__Fen-1467_sp003157575
RS_GCF_001438805.1,s__Companilactobacillus_kimchiensis
RS_GCF_003367395.1,s__Pseudolabrys_taiwanensis
RS_GCF_000215975.1,s__Thermodesulfobacterium_geofontis
GB_GCA_003169195.1,s__Bog-105_sp003169195
GB_GCA_003252225.1,s__Pontiella_sp003252225
RS_GCF_000974765.1,s__Sphingomonas_B_changbaiensis
GB_GCA_002371615.1,s__UBA2868_sp002371615
GB_GCA_002399975.1,s__Sedimentibacter_sp002399975
RS_GCF_002260525.1,s__Hahella_sp002260525
GB_GCA_003445095.1,s__UBA9464_sp003445095
GB_GCA_900546265.1,s__UMGS856_sp900546265
RS_GCF_004136635.1,s__Rothia_halotolerans
GB_GCA_002422545.1,s__Sedimentibacter_sp002422545
GB_GCA_003022505.1,s__PXTQ01_sp003022505
RS_GCF_000014245.1,s__Chelativorans_sp000014245
RS_GCF_005116575.1,s__Desulforhopalus_sp005116575
RS_GCF_002843425.1,s__Raineya_orbicola
RS_GCF_004155535.1,s__Bifidobacterium_pseudolongum_C
GB_GCA_002919305.1,s__RSA1_sp002919305
RS_GCF_000746275.1,s__Thermopetrobacter_sp000746275
RS_GCF_000217815.1,s__Pseudothermotoga_thermarum
RS_GCF_000513475.1,s__Babela_massiliensis
RS_GCF_900095195.1,s__Polynucleobacter_necessarius_G
RS_GCF_000429845.1,s__Comamonas_composti
GB_GCA_002339805.1,s__UBA2588_sp002339805
RS_GCF_005844425.1,s__Anaerofustis_stercorihominis_A
RS_GCF_002958735.1,s__Chromatium_okenii
GB_GCA_003648125.1,s__B4-G1_sp003648125
RS_GCF_001956045.1,s__Paenibacillus_S_sp001956045
GB_GCA_002684055.1,s__TMED112_sp002684055
RS_GCF_004122095.1,s__Pseudoxanthomonas_A_sp004122095
GB_GCA_002011745.1,s__JdFR-85_sp002011745
RS_GCF_900120395.1,s__Porphyromonas_A_sp900120395
RS_GCF_004786095.1,s__PCH200_sp004786095
RS_GCF_002072955.1,s__Methyloprofundus_sedimenti
RS_GCF_001940245.1,s__992a_sp001940245
